Flow,Amount,Unit,Is input
Barium II,1.3130104109713693e-07,kg,False
Iron ion,5.8823038095004164e-08,kg,False
Ammonium,3.5525525952325764e-06,kg,False
Sodium I,6.085770928760094e-08,kg,False
Nitrite,1.8689668063570563e-07,kg,False
Thallium I,3.2970515864098964e-12,kg,False
Strontium II,1.1838056068289075e-07,kg,False
Hydrogen fluoride,7.6027078873427786e-06,kg,False
"Organic carbon, placed in landfill",0.0034526376530430347,kg,True
"Carbon dioxide, non-fossil",0.007510133498975073,kg,False
Ammonium,5.736405552415905e-07,kg,False
Silver I,1.3698855386835757e-09,kg,False
Calcium II,1.6032702717469816e-07,kg,False
Hydrogen sulfide,1.1759526896884044e-05,kg,False
"Nitrogen, organic bound",2.8800508240183555e-07,kg,False
Hydrogen sulfide,6.203002204960474e-05,kg,False
Potassium I,2.7060257076755424e-08,kg,False
Pentachlorobenzene,3.808732542582094e-13,kg,False
Calcium II,0.0019917390880314586,kg,False
Phosphorus,1.5553848459287884e-07,kg,False
Titanium ion,1.7807130021545388e-07,kg,False
Water,1.3245541519023919e-05,m3,False
Phosphate,3.2082859923298116e-06,kg,False
Silicon,7.267945893387765e-06,kg,False
Hexachlorobenzene,1.5343581090013503e-13,kg,False
"Heat, waste",0.007896777709868416,MJ,False
Calcium II,2.9511934550033838e-06,kg,False
"Particulate Matter, > 2.5 um and < 10um",7.502538431134831e-05,kg,False
Cyanide,2.3729974911137482e-08,kg,False
Titanium ion,9.234694330911076e-08,kg,False
Iron ion,2.077822916986224e-06,kg,False
Pentachlorophenol,3.0694077466616084e-12,kg,False
Benzo(a)pyrene,3.0442647139569414e-10,kg,False
"Carbon dioxide, non-fossil, resource correction",0.013209364021065628,kg,True
"Carbon dioxide, non-fossil",0.0378119645483453,kg,False
"Carbon dioxide, to soil or biomass stock",1.4095049930936975e-05,kg,False
"Carbon, organic, increase in soil or biomass stock",4.030488017931854e-06,kg,True
"Transformation, to permanent crop",5.045465667311294e-06,m2,True
"Transformation, from arable land, unspecified use",0.00019367713360088015,m2,True
Ozone,4.842857941967858e-06,kg,False
"Aldehydes, unspecified",1.9752960398429603e-09,kg,False
Sulfide,6.891964701044615e-08,kg,False
"Particulate Matter, > 10 um",9.955864918870981e-05,kg,False
"Acidity, unspecified",5.4760312942671896e-08,kg,False
Fluoride,2.201886400203167e-06,kg,False
Chromium III,2.7309152437520233e-08,kg,False
